brogy,luffy,zorro,nami,karoo,vivi,usopp
dorry,brogy,luffy,zorro,nami,karoo,vivi,usopp
dorry,brogy,luffy,zorro,nami,karoo,vivi,usopp
dorry,brogy,luffy,nami,vivi,zorro
sandi,crocodile
unluckies,sandi
unluckies,sandi
unluckies,sandi
unluckies,sandi
sandi,crocodile
sandi,crocodile
sandi,crocodile,robin
unluckies,sandi
smoker,tashigi
smoker,tashigi
smoker,tashigi
smoker,tashigi
dorry,brogy,luffy,zorro,nami,karoo,vivi,usopp
dorry,brogy,luffy,zorro,nami,karoo,vivi,usopp
sandi,dorry,luffy,usopp,nami
sandi,vivi,luffy,zorro,karoo,nami,usopp
dorry,brogy,luffy,zorro,nami,karoo,vivi,usopp,sandi
zorro,sandi,dorry,brogy,luffy
dorry,brogy,luffy,zorro,nami,karoo,vivi,usopp
dorry,brogy
zorro,sandi,nami,karoo,luffy,usopp,vivi
luffy,usopp,vivi,zorro
luffy,usopp,nami,dorry,brogy
luffy,usopp,nami,dorry,brogy,sandi,nami
dorry,brogy
oignon,jango
dorry,brogy
luffy,nami,usopp,karoo
zorro,nami,vivi,luffy,karoo
dorry,brogy
dorry,brogy,usopp,luffy,nami
dorry,brogy
dorry,brogy,usopp
dorry,brogy
dorry,brogy
dorry,brogy
dorry,brogy
luffy,usopp,karoo,nami,vivi
vivi,nami
vivi,nami,sandi
vivi,nami,sandi,usopp,luffy,zorro
vivi,nami,luffy,zorro
oignon,piment,carotte,jango
vivi,sandi,luffy,usopp,karoo
vivi,sandi,luffy,usopp,karoo,nami
vivi,sandi,luffy,usopp,nami
vivi,sandi,luffy,usopp,nami
vivi,sandi,luffy,usopp,karoo,nami
zorro,vivi,luffy,sandi
vivi,nami,luffy,usopp
vivi,nami,luffy,usopp,sandi
vivi,luffy,sandi
nami,zorro
nami,luffy,usopp,karoo,zorro
nami,vivi,usopp,luffy,sandi
 nami,vivi,usopp,luffy,sandi,zorro,karoo
nami,vivi,luffy
luffy,usopp,sandi,zorro,nami,vivi
luffy,usopp,sandi,zorro,nami,vivi,karoo
luffy,usopp,sandi,zorro,nami,vivi,karoo
oignon,piment,carotte,jango
zorro,usopp,luffy
chess,luffy,usopp
zorro,usopp,luffy,chess
zorro,usopp,luffy,chess
luffy,usopp,vivi,zorro,sandi,karoo
zorro,usopp,luffy,sandi,vivi,nami
sandi,warpol
zorro,usopp,luffy,sandi,warpol
usopp,sandi,warpol
warpol,luffy
sandi,zorro,usopp,chess,kuromarimo
sandi,zorro,vivi,karoo,nami
luffy,warpol
vivi,zorro,sandi,warpol
chess,kuromarimo,warpol,luffy,vivi
jango,colonelmorgan
luffy,sandi,vivi,nami
sandi,nami,vivi,karoo,usopp,zorro
usopp,karoo,sandi,chess,kuromarimo
usopp,zorro,luffy,sandi,chess,kuromarimo
vivi,usopp,karoo,sandi
vivi,usopp,karoo,sandi
vivi,luffy
luffy,usopp,sandi
luffy,usopp,sandi,vivi
luffy,usopp,sandi,vivi,zorro
vivi,luffy,usopp,dalton
vivi,luffy,sandi,usopp
vivi,luffy,sandi,usopp,zorro
luffy,sandi,vivi
vivi,luffy,zorro,usopp
luffy,vivi
luffy,vivi,usopp,sandi,zorro,karoo,dalton
dalton,vivi,luffy
dalton,vivi,usopp
zorro,karoo
luffy,usopp,dalton,vivi,nami,sandi
dalton,vivi,luffy,usopp
dalton,vivi
nami,vivi,dalton,sandi
luffy,usopp,sandi,vivi,dalton
luffy,usopp,sandi,vivi,dalton
luffy,usopp,sandi,vivi,dalton
usopp,sandi,vivi,dalton
luffy,usopp,sandi,vivi,nami
luffy,usopp,sandi,vivi,nami
luffy,usopp,sandi,nami
luffy,usopp,sandi,vivi,nami,dalton
luffy,usopp,sandi,vivi,nami,dalton
usopp,vivi,dalton
usopp,vivi,dalton
usopp,vivi,dalton,warpol
kaya,oignon,piment,carotte
usopp,vivi,dalton
usopp,vivi,dalton
usopp,vivi,dalton
usopp,vivi,dalton
nami,sandi,luffy
nami,sandi,luffy
nami,sandi,luffy
nami,sandi,luffy
usopp,vivi,dalton
chess,warpol
chopper,kureha
chopper,kureha
chopper,kureha
chopper,kureha
chopper,kureha
chopper,kureha
usopp,vivi,dalton
usopp,vivi,dalton
nami,sandi,luffy
nami,sandi,luffy
nami,sandi,luffy
nami,sandi,luffy
nami,sandi,luffy
nami,sandi,luffy
nami,sandi,luffy
warpol,kuromarimo,chess
warpol,chess
warpol,kuromarimo,chess
usopp,vivi,dalton
usopp,vivi,dalton
nami,sandi,luffy
nami,usopp
kuromarimo,warpol
dalton,warpol
kuromarimo,chess,dalton
kuromarimo,chess,dalton
warpol,dalton
dalton,warpol
warpol,dalton
kuromarimo,chess,dalton
kuromarimo,chess,dalton,warpol
vivi,usopp,sandi,luffy
